3981|3627
3981|1099511627912
3981|3298534883914
3981|3298534887896
3981|3298534884523
3981|5497558142848
974|3705
974|941
974|1099511631424
974|4607
974|1099511631072
974|1099511628661
974|1099511631068
974|2199023256804
974|2199023257274
974|3298534885221
974|3298534885628
974|4398046511913
974|5497558138940
974|5497558139044
974|5497558142837
974|6597069771330
1564|3825
1564|143
1564|1079
1564|459
1564|683
1564|4018
1564|1925
1564|3587
1564|1793
1564|1099511631015
1564|1099511630967
1564|1099511630297
1564|1099511630314
1564|1099511630669
1564|1099511628968
1564|1099511630290
1564|1099511628093
1564|1099511628501
1564|1099511628310
1564|2199023256649
1564|2199023258673
1564|1099511629572
1564|2199023259592
1564|2199023258254
1564|2199023258157
1564|2199023257466
1564|2199023260201
1564|2199023257546
1564|2199023257084
1564|2199023256715
1564|2199023260397
1564|2199023258298
1564|2199023257292
1564|2199023260136
1564|2199023257274
1564|3298534888260
1564|3298534884996
1564|3298534886613
1564|3298534884508
1564|3298534886772
1564|3298534884556
1564|3298534887305
1564|3298534885790
1564|4398046512887
1564|3298534883739
1564|4398046511871
1564|4398046513583
1564|4398046516007
1564|4398046515087
1564|4398046513232
1564|4398046515234
1564|4398046514448
1564|4398046515832
1564|4398046511930
1564|5497558142592
1564|5497558143410
1564|5497558140611
1564|5497558143553
1564|5497558142329
1564|5497558141992
1564|5497558142958
1564|5497558141276
1564|5497558140403
1564|5497558139989
1564|6597069768074
1564|6597069766735
1564|6597069766783
4661|1949
4661|465
4661|1099511631424
4661|1099511628642
4661|1099511629352
4661|1099511632099
4661|2199023259109
4661|2199023259041
4661|3298534888260
4661|3298534884945
4661|4398046511913
4661|4398046514184
4661|5497558140347
3825|1564
3825|2783
3825|870
3825|1099511632098
3825|1099511628968
3825|1099511631980
3825|1099511629430
3825|2199023257466
3825|3298534885628
3825|4398046515782
3825|5497558140966
3825|5497558139412
3825|5497558139044
2608|3633
2608|2886
2608|94
2608|4555
2608|3705
2608|1131
2608|1269
2608|4231
2608|3192
2608|4577
2608|4290
2608|3924
2608|4465
2608|4528
2608|1847
2608|3039
2608|2194
2608|2329
2608|1099511631424
2608|3060
2608|1791
2608|2874
2608|1099511630163
2608|1099511628305
2608|1099511629960
2608|1099511630088
2608|1099511630436
2608|1099511630552
2608|1099511632751
2608|1099511629040
2608|1099511631018
2608|1099511630454
2608|2199023257466
2608|1099511629948
2608|2199023259885
2608|2199023256195
2608|2199023257731
2608|2199023259396
2608|2199023258932
2608|2199023257350
2608|2199023259615
2608|2199023260409
2608|2199023258898
2608|2199023258148
2608|2199023260397
2608|3298534888062
2608|3298534887234
2608|3298534885982
2608|3298534885985
2608|3298534883365
2608|4398046513557
2608|3298534885343
2608|4398046514833
2608|3298534884019
2608|4398046514014
2608|4398046515063
2608|4398046514679
2608|4398046513315
2608|4398046511341
2608|4398046511265
2608|4398046511507
2608|4398046513645
2608|4398046513138
2608|4398046513619
2608|5497558139690
2608|4398046514888
2608|4398046511859
2608|4398046513780
2608|4398046511264
2608|5497558142428
2608|5497558139354
2608|5497558140418
2608|5497558141707
2608|5497558142494
2608|5497558139919
2608|5497558142168
2608|5497558142603
2608|5497558139027
2608|5497558142368
2608|6597069768800
2608|5497558142672
2608|6597069766950
2608|6597069767968
2608|6597069766997
3633|2608
3633|555
3633|2886
3633|3748
3633|3192
3633|4290
3633|4688
3633|4577
3633|1161
3633|3924
3633|4528
3633|3039
3633|4465
3633|3780
3633|3060
3633|1099511630737
3633|2199023256642
3633|2199023257338
3633|5497558142426
2886|2608
2886|4231
2886|3705
2886|3633
2886|4511
2886|555
2886|3412
2886|4693
2886|250
2886|1269
2886|1161
2886|4465
2886|2194
2886|3060
2886|1847
2886|2874
2886|3039
2886|4528
2886|609
2886|1099511631424
2886|1099511631132
2886|1099511631095
2886|1099511630682
2886|1099511629672
2886|1099511630552
2886|1099511629479
2886|1099511628405
2886|2199023259227
2886|2199023257352
2886|2199023259885
2886|3298534887610
2886|4398046511896
2886|4398046511824
2886|5497558139354
2886|5497558142992
2886|5497558139955
2886|6597069770354
2886|5497558142262
143|1564
143|4755
143|4555
143|238
143|3627
143|1103
143|1219
143|318
143|870
143|3587
143|2965
143|1099511628460
143|1099511632098
143|1099511628661
143|1099511631578
143|1099511628310
143|2199023256132
143|2199023257693
143|2199023260347
143|2199023260136
143|2199023259851
143|3298534887229
143|3298534888260
143|3298534887959
143|3298534886101
143|4398046512418
143|4398046515651
143|4398046512446
143|4398046514184
143|5497558140093
143|5497558143410
143|5497558140045
143|5497558141236
143|5497558139412
143|5497558143844
143|5497558141974
143|6597069769814
459|1259
459|4273
459|1160
459|1564
459|4644
459|4281
459|3627
459|2519
459|4615
459|1099511631424
459|1099511628041
459|1099511628754
459|1099511628301
459|1099511628079
459|1099511630039
459|1099511628111
459|1099511631980
459|2199023260201
459|2199023258584
459|2199023256642
459|2199023258029
459|2199023256980
459|2199023259737
459|3298534883821
459|2199023257721
459|3298534883914
459|3298534887312
459|3298534884087
459|3298534885727
459|3298534885343
459|4398046515774
459|4398046512803
459|4398046512242
459|4398046513403
459|4398046511805
459|4398046514302
459|4398046514019
459|4398046512039
459|4398046513286
459|4398046511388
459|5497558140739
459|4398046513705
459|5497558140392
459|5497558142381
459|5497558140393
459|5497558140641
459|5497558141974
459|5497558141847
459|5497558140943
459|5497558142961
459|5497558138885
459|6597069770354
459|6597069768976
459|6597069766735
459|6597069766844
1259|459
1259|3962
1259|3705
1259|2519
1259|1099511628524
1259|1099511628754
1259|1099511632213
1259|1099511632099
1259|1099511632352
1259|2199023256980
1259|2199023257274
1259|2199023259033
1259|3298534887234
1259|3298534884908
1259|4398046512803
1259|4398046514999
1259|4398046512130
1259|5497558140035
1259|5497558140101
1259|5497558139440
1259|5497558142961
1259|6597069770918
94|555
94|2608
94|1874
94|250
94|1269
94|985
94|2285
94|1161
94|1099511629040
94|2199023258320
94|2199023257274
94|3298534887374
94|5497558142426
555|94
555|3633
555|4273
555|3092
555|2886
555|3412
555|3705
555|4511
555|4831
555|1269
555|1847
555|4528
555|1874
555|1481
555|3748
555|1161
555|250
555|2285
555|985
555|2197
555|1099511631132
555|1099511632742
555|1099511629479
555|1099511628642
555|1099511629672
555|1099511628627
555|1099511628754
555|1099511627782
555|1099511632669
555|1099511630761
555|3298534887374
555|4398046511896
555|4398046513085
555|4398046512389
555|5497558139304
555|5497558139233
2214|4511
2214|344
2214|4233
2214|2698
2214|2194
2214|1099511627912
2214|1099511632283
2214|1099511630290
2214|2199023256352
2214|2199023260347
2214|2199023256132
2214|2199023255705
2214|2199023260397
2214|3298534884556
2214|3298534886128
2214|3298534886729
2214|4398046515651
2214|5497558142381
2214|5497558140045
2214|5497558142592
2214|5497558142426
4511|2214
4511|2886
4511|555
4511|3039
4511|2194
4511|3060
4511|2874
4511|1099511628754
4511|2199023256044
4511|3298534887374
4555|2608
4555|2783
4555|143
4555|4644
