974|3705
1564|3825
1564|143
1564|1079
1564|459
4661|1949
3825|1564
3825|2783
2608|3633
2608|2886
2608|94
2608|4555
2608|3705
2608|1131
2608|1269
2608|4231
2608|3192
3633|2608
3633|555
3633|2886
3633|3748
3633|3192
3633|4290
3633|4688
2886|2608
2886|4231
2886|3705
2886|3633
2886|4511
2886|555
143|1564
143|4755
143|4555
143|238
143|3627
143|1103
143|1219
459|1259
459|4273
459|1160
459|1564
459|4644
1259|459
1259|3962
1259|3705
94|555
94|2608
555|94
555|3633
555|4273
555|3092
555|2886
555|3412
555|3705
555|4511
555|4831
555|1269
2214|4511
4511|2214
4511|2886
4511|555
4555|2608
4555|2783
4555|143
4555|4644
4555|2004
4555|1434
4555|2269
4555|1222
4555|1490
4231|2886
4231|2608
4273|459
4273|555
4273|4644
4273|3412
4273|96
4273|1355
3705|2886
3705|974
3705|2608
3705|1259
3705|555
3705|3412
2191|4139
2191|4986
2191|1959
2004|4555
4755|143
4755|2783
407|3331
1079|1564
1103|2783
1103|238
1103|143
2783|1103
2783|4755
2783|4555
2783|768
2783|1222
2783|1050
2783|3055
2783|1077
2783|1922
2783|619
2783|4281
2783|3825
2783|2079
2023|1355
150|3962
150|2588
4986|2191
4577|4831
4577|3412
3962|1259
3962|150
3962|1148
3412|4005
3412|3748
3412|3192
3412|555
3412|4693
3412|4290
3412|4273
3412|4577
3412|3705
4005|3412
768|2783
1242|4624
4693|3412
3748|3412
3748|3633
3748|4831
3748|3924
3331|407
683|1274
3092|555
4644|4555
4644|4273
4644|459
238|1103
238|143
238|4178
1434|4555
4624|1242
1222|2783
1222|4555
1050|2783
2269|4555
4831|3748
4831|4577
4831|555
987|3670
4848|1949
4848|4178
2317|2530
2317|1481
2317|3067
2530|2317
4178|4848
4178|238
1274|683
1490|4506
1490|4555
4506|1490
3192|3412
3192|3633
3192|2608
4139|1269
4139|2191
3627|143
3055|2783
1160|459
4281|2783
1959|2191
4290|3412
4290|3633
1355|2023
1355|4273
1131|2608
1077|2783
1922|2783
619|2783
250|1481
1481|250
1481|2317
1269|4139
1269|2608
1269|555
96|4273
4688|3633
4688|3924
1148|3962
932|3716
3716|932
3670|987
3924|4688
3924|3748
1949|4848
1949|4661
2588|150
1219|143
3067|2317
2079|2783
