974|3705
1564|3825
1564|143
1564|1079
3825|1564
2608|3633
2608|2886
2608|94
2608|4555
2608|3705
3633|2608
3633|555
3633|2886
3633|3748
3633|3192
2886|2608
2886|4231
2886|3705
2886|3633
2886|4511
2886|555
143|1564
143|4755
143|4555
143|238
143|3627
459|1259
459|4273
459|1160
1259|459
1259|3962
1259|3705
94|555
94|2608
555|94
555|3633
555|4273
555|3092
555|2886
555|3412
2214|4511
4511|2214
4511|2886
4555|2608
4555|2783
4555|143
4555|4644
4555|2004
4555|1434
4555|2269
4555|1222
4231|2886
4273|459
4273|555
4273|4644
3705|2886
3705|974
3705|2608
3705|1259
2004|4555
4755|143
4755|2783
407|3331
1079|1564
1103|2783
1103|238
2783|1103
2783|4755
2783|4555
2783|768
2783|1222
2783|1050
4577|4831
3962|1259
3412|4005
3412|3748
3412|3192
3412|555
4005|3412
768|2783
3748|3412
3748|3633
3748|4831
3331|407
683|1274
3092|555
4644|4555
4644|4273
238|1103
238|143
1434|4555
1222|2783
1222|4555
1050|2783
2269|4555
4831|3748
4831|4577
2317|2530
2530|2317
1274|683
1490|4506
4506|1490
3192|3412
3192|3633
3627|143
1160|459
