:START_ID|:END_ID
529590|2886
529589|2886
529591|2886
529594|3633
529592|2886
529595|2886
529593|2886
529588|2886
702748|143
702760|143
702747|3825
702757|143
702759|143
702750|3825
702753|3825
702756|143
702758|143
702749|3825
702755|143
702752|143
702754|143
702751|3825
571690|1259
571692|1259
571685|1259
571688|1259
571686|1259
571691|1259
571687|1259
571702|1259
571689|1259
571693|1259
571701|1259
571696|1259
571694|1259
571700|1259
571695|1259
571699|1259
571697|1259
571698|1259
1301996|2608
1301990|2608
1301998|2608
1301991|2608
1302000|2608
1301994|2608
1301992|2608
1301997|2608
1302001|2608
1302002|2608
1301993|2608
1301995|2608
1302003|2608
1301989|2608
1301999|2608
706670|459
706676|459
706675|459
706677|459
706672|459
706671|459
706678|459
706673|459
706674|459
706669|459
707069|459
707067|459
707070|459
707066|459
707065|459
707071|459
707072|459
707073|459
707068|459
706559|459
706560|459
706573|459
706561|459
706563|459
706565|459
706566|459
706568|459
706571|459
706569|459
706567|459
706562|459
706570|459
706564|459
706572|459
706620|459
706924|459
706925|459
706926|459
706927|459
706248|459
706257|459
706261|459
706250|459
706258|459
706251|459
706249|459
706260|459
706253|459
706256|459
706255|459
706259|459
706252|459
706254|459
706262|459
726488|4755
726484|1103
726493|4755
726499|1103
726485|1103
726490|1103
726491|1103
726489|1103
726494|1103
726495|1103
726496|1103
726486|4755
726492|4755
726497|4755
726498|1103
726483|4755
726487|4755
863364|4755
863367|4755
863365|1564
863366|4755
167610|3633
167616|3633
167611|94
167623|94
167627|94
167624|3633
167622|94
167619|94
167621|3633
167620|94
167613|3633
167612|94
167617|3633
167625|3633
167626|94
167614|94
167615|3633
167618|94
167628|94
167629|3633
725662|4755
725663|4755
725674|4755
725666|4755
725670|1103
725671|4755
725673|4755
725665|1103
725664|4755
725669|4755
725675|1103
725672|4755
725668|1103
725667|4755
725661|1103
725249|1103
725251|4555
725250|4755
725248|1103
167358|3092
167357|3633
167359|3092
167364|94
167360|94
167366|94
167363|3092
167367|94
167361|3633
167362|94
167365|94
702562|1079
702567|1079
702564|1079
702566|1079
702568|3825
702563|143
702565|3825
1048972|3705
1048966|3705
1048962|3705
1048963|3705
1048964|3705
1048965|3705
1048969|3705
1048968|3705
1048970|3705
1048971|3705
1048967|3705
701773|1079
701770|3825
701774|3825
701771|143
701772|3825
701287|3825
701291|143
701286|1079
701290|143
701285|143
701289|143
701292|143
701295|143
701296|143
701294|3825
701293|143
701284|3825
701288|143
1076675|555
1076672|555
1076676|555
1076681|555
1076677|555
1076684|555
1076678|555
1076682|555
1076683|555
1076690|555
1076673|555
1076674|555
1076680|555
1076685|555
1076686|555
1076689|555
1076688|555
1076679|555
1076687|555
724193|4555
724194|1222
724197|1103
724198|1103
724196|768
724195|1103
724192|4755
724191|1050
1029464|4231
1029465|4231
270072|3331
270071|3331
270074|3331
270075|3331
270073|3331
270070|3331
405021|2886
405018|2886
405019|2886
405020|974
405017|2886
230891|4555
230890|4555
215444|407
215448|407
215450|407
215449|407
215445|407
215443|407
215446|407
215447|407
406729|2886
967394|4555
967393|4555
407581|974
407580|2886
407587|974
407586|2886
407582|974
407595|2886
407584|974
407592|2608
407596|974
407583|974
407597|1259
407591|2886
407593|974
407594|2608
407589|2608
407585|1259
407590|1259
407588|974
407579|2608
215460|407
215451|407
215453|407
215455|407
215457|407
215456|407
215461|407
215462|407
215454|407
215458|407
215459|407
215452|407
1077368|1564
1077364|1564
1077369|1564
1077360|1564
1077366|1564
1077361|1564
1077362|1564
1077358|1564
1077367|1564
406499|974
406493|974
406498|2886
406506|2886
406500|1259
406502|1259
406501|2608
406503|2886
406504|974
406497|2886
406495|2886
406492|2608
406496|2886
406494|2608
725717|1222
725727|1050
725725|1050
725721|1050
725724|1050
725726|4555
725720|768
725716|1103
725719|768
725722|1103
725718|768
725723|768
406838|2886
406837|2608
406750|2886
406745|974
406747|974
406758|2608
406762|2886
406761|2608
406749|2886
406759|2608
406751|2886
406763|974
406757|2886
406756|2608
406752|974
406760|2608
406764|974
406755|2608
406753|2608
406754|2608
406748|974
406746|2608
1077291|1564
1077293|1564
1077295|1564
1077297|1564
1077296|1564
1077294|1564
1077292|1564
215520|407
215528|407
215517|407
215519|407
215524|407
215518|407
215525|407
215522|407
215515|407
215526|407
215527|407
215516|407
215521|407
1077328|1564
406948|2608
406946|2608
406940|974
406941|974
406942|2608
406950|2608
406947|2608
406944|2886
406945|1259
406943|974
406880|2608
406876|2886
406879|1259
406875|1259
406877|2886
406881|974
406884|974
406878|1259
406466|1259
406456|2608
406458|974
406463|2608
406469|974
406472|2886
406459|2886
406457|2608
406470|974
406464|1259
406461|1259
406465|2608
406462|1259
406467|1259
406471|2608
406468|974
406040|2886
406044|2608
406055|974
406046|1259
406041|1259
406053|974
406043|1259
406042|2886
406047|1259
406057|2608
406051|2608
406050|2608
406045|2608
406054|974
406052|2886
406048|2608
406058|2608
406647|2608
406646|2886
406649|2608
406648|2886
406645|974
407182|2608
407171|2886
407172|2608
407177|974
407173|974
407175|2608
407174|2608
407180|2886
407181|1259
407179|974
407178|974
407030|1259
407025|974
407021|974
407028|974
407031|1259
407022|2608
407024|974
407027|2608
407029|2886
407023|974
407026|2886
407483|2608
407475|2886
407478|974
407479|1259
407477|974
407476|2886
407481|974
406828|974
406826|974
406827|2608
406825|2886
406187|1259
406195|2608
406192|2886
406189|974
406190|1259
406186|2886
406191|2608
406314|2886
406310|2886
406312|2608
406315|2608
406311|2886
406313|1259
406612|1259
406611|2608
406613|2886
406610|2608
406615|2886
406622|2886
406625|974
406624|2608
406614|2608
406765|2886
406767|2608
406768|974
406766|1259
215504|407
215494|407
215505|407
215499|407
215510|407
215506|407
215509|407
215497|407
215495|407
215493|407
215503|407
215496|407
215498|407
215502|407
215501|407
1077375|1564
1077377|1564
1077380|1564
1077373|1564
1077378|1564
1077374|1564
1077381|1564
1077372|1564
1077370|1564
407394|1259
407397|2608
407395|974
407396|2886
406855|2886
406853|2886
406843|2886
406841|2886
406844|2608
406846|974
406849|2886
406852|2608
406839|2886
406854|1259
406845|1259
406840|1259
406856|974
406848|974
406847|2608
406992|2886
406994|2608
407004|2608
407005|2608
406995|1259
407006|2608
407009|1259
407003|1259
406993|1259
406997|2608
407002|974
407001|2608
407011|974
407639|974
407641|2886
407643|974
1077510|1564
1077503|1564
1077513|1564
1077508|1564
1077506|1564
1077509|1564
1077512|1564
1077500|1564
1077498|1564
1077499|1564
1077502|1564
1077497|1564
1077507|1564
215488|407
215489|407
215487|407
215490|407
215486|407
406233|974
406235|2608
406239|2886
406230|2886
406232|1259
406231|974
406236|2608
405976|974
405978|974
405967|974
405969|1259
405965|2608
405971|2886
405981|2608
405972|974
405966|2886
405968|974
405970|974
406508|2886
406655|1259
406652|1259
406658|2608
406653|974
406117|974
406123|974
406122|2886
406120|2608
406119|1259
406125|974
406115|2886
406118|974
406124|2608
406121|2608
1077249|1564
1077248|1564
1077250|1564
407249|1259
407260|1259
407251|2886
407253|2608
407265|2886
407254|2608
1077321|1564
1077322|1564
1077325|1564
1077319|1564
406984|2886
406989|2886
406988|2886
406991|2886
406987|2608
406985|2886
407204|2886
407206|974
407210|2886
215463|407
215464|407
1378977|1259
1378981|1259
1378979|1259
1378985|1259
406243|2886
406244|2886
215476|407
215483|407
215471|407
215472|407
215484|407
215473|407
215474|407
1039993|3981
1048874|974
1039994|3981
1048864|974
1048869|974
1048865|974
1048896|974
1048889|974
1048902|974
1048861|974
1048875|974
701100|1564
1048879|974
1048878|974
1048882|974
1048891|974
1048895|974
1048863|974
1048860|974
1048871|974
1048892|974
1048885|974
1048894|974
1048858|974
1048866|974
299101|4661
299102|4661
299103|4661
299104|4661
299105|4661
299106|4661
299107|4661
299108|4661
299109|4661
299110|4661
299111|4661
299112|4661
299113|4661
1048877|974
1048867|974
1048880|974
1048887|974
1048883|974
298553|4661
1048870|974
529360|2608
1076792|3825
1301393|4555
299390|4661
299391|4661
299392|4661
299393|4661
299394|4661
299395|4661
798675|2788
701070|1564
705054|4273
96148|3217
96149|3217
96150|3217
96151|3217
96152|3217
96153|3217
96154|3217
96155|3217
96156|3217
96157|3217
96158|3217
96159|3217
96160|3217
96161|3217
96162|3217
96163|3217
96164|3217
96165|3217
96166|3217
96167|3217
1301394|4555
96414|3217
96415|3217
96416|3217
96417|3217
96418|3217
96419|3217
96420|3217
96421|3217
96422|3217
96423|3217
96424|3217
404145|3705
571477|459
1301406|4555
1029294|2191
1029295|2191
1029296|2191
1029297|2191
1029298|2191
1029299|2191
1029300|2191
1029301|2191
1029302|2191
705221|4273
967220|2004
705184|4273
705230|4273
705210|4273
269883|407
403703|1079
403704|1079
403705|1079
403706|1079
403707|1079
269888|407
1160507|4231
1160508|4231
1160509|4231
705242|4273
269912|407
269904|407
269922|407
269923|407
705189|4273
585249|2917
705183|4273
658586|3571
705199|4273
269913|407
705247|4273
269926|407
269914|407
269934|407
705185|4273
269908|407
705193|4273
585272|2917
705228|4273
492040|4643
492041|4643
492042|4643
492043|4643
492044|4643
492045|4643
492046|4643
492047|4643
492048|4643
492049|4643
492050|4643
492051|4643
492052|4643
492053|4643
492054|4643
492055|4643
1377613|2023
1377614|2023
1377615|2023
1377616|2023
1377617|2023
1377618|2023
1377619|2023
1377620|2023
705149|4273
704893|1564
704894|1564
704895|1564
704896|1564
704897|1564
704898|1564
704899|1564
704900|1564
704901|1564
704902|1564
704903|1564
704904|1564
704905|1564
704906|1564
704907|1564
723282|2783
1160530|4231
1160531|4231
1160532|4231
1048852|974
862824|143
704643|1564
704644|1564
704645|1564
704646|1564
704647|1564
704648|1564
704649|1564
704650|1564
704651|1564
704652|1564
704653|1564
167197|555
996812|2609
996813|2609
996814|2609
996815|2609
996816|2609
996817|2609
996818|2609
996819|2609
996820|2609
996821|2609
723212|2783
1076403|1419
1076404|1419
1076405|1419
1076406|1419
1076407|1419
1076408|1419
1076409|1419
1076410|1419
1076411|1419
1076412|1419
1076413|1419
1076414|1419
1076415|1419
1076416|1419
1377571|2023
1377572|2023
1377573|2023
1377574|2023
1377575|2023
675563|3315
675564|3315
675565|3315
675566|3315
675567|3315
675568|3315
675569|3315
675570|3315
675571|3315
675572|3315
675573|3315
675574|3315
675575|3315
864092|143
864093|143
864094|143
864095|143
864096|143
1426730|150
731462|4986
1039986|3981
1382544|4577
1382545|4577
1382546|4577
1382547|4577
1382548|4577
1382549|4577
1382550|4577
1382551|4577
1382552|4577
1382553|4577
1382554|4577
1382555|4577
1382556|4577
