Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
EMFSolutionAOF;Q1;1;0;0;Initialization;Time;291462735
EMFSolutionAOF;Q1;1;0;0;Load;Time;244537250
EMFSolutionAOF;Q1;1;0;0;Initial;Time;174412675
EMFSolutionAOF;Q1;1;0;0;Initial;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;1;Update;Time;3442320
EMFSolutionAOF;Q1;1;0;1;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;2;Update;Time;557301
EMFSolutionAOF;Q1;1;0;2;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;3;Update;Time;272049
EMFSolutionAOF;Q1;1;0;3;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;4;Update;Time;479899
EMFSolutionAOF;Q1;1;0;4;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;5;Update;Time;469307
EMFSolutionAOF;Q1;1;0;5;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;6;Update;Time;405113
EMFSolutionAOF;Q1;1;0;6;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;7;Update;Time;392600
EMFSolutionAOF;Q1;1;0;7;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;8;Update;Time;1203642
EMFSolutionAOF;Q1;1;0;8;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;9;Update;Time;570046
EMFSolutionAOF;Q1;1;0;9;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;10;Update;Time;593343
EMFSolutionAOF;Q1;1;0;10;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;11;Update;Time;465106
EMFSolutionAOF;Q1;1;0;11;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;12;Update;Time;444182
EMFSolutionAOF;Q1;1;0;12;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;0;13;Update;Time;266064
EMFSolutionAOF;Q1;1;0;13;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;14;Update;Time;685572
EMFSolutionAOF;Q1;1;0;14;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;15;Update;Time;367413
EMFSolutionAOF;Q1;1;0;15;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;16;Update;Time;157382
EMFSolutionAOF;Q1;1;0;16;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;17;Update;Time;521327
EMFSolutionAOF;Q1;1;0;17;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;18;Update;Time;629013
EMFSolutionAOF;Q1;1;0;18;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;19;Update;Time;804867
EMFSolutionAOF;Q1;1;0;19;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;0;20;Update;Time;163793
EMFSolutionAOF;Q1;1;0;20;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;1;0;Initialization;Time;306733922
EMFSolutionAOF;Q1;1;1;0;Load;Time;238380220
EMFSolutionAOF;Q1;1;1;0;Initial;Time;176538866
EMFSolutionAOF;Q1;1;1;0;Initial;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;1;1;Update;Time;3171882
EMFSolutionAOF;Q1;1;1;1;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;1;2;Update;Time;605260
EMFSolutionAOF;Q1;1;1;2;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;1;3;Update;Time;420888
EMFSolutionAOF;Q1;1;1;3;Update;Elements;404236|167197|404315
EMFSolutionAOF;Q1;1;1;4;Update;Time;517547
EMFSolutionAOF;Q1;1;1;4;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;1;5;Update;Time;507002
EMFSolutionAOF;Q1;1;1;5;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;1;6;Update;Time;359620
EMFSolutionAOF;Q1;1;1;6;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;1;7;Update;Time;477121
EMFSolutionAOF;Q1;1;1;7;Update;Elements;167197|404236|404315
EMFSolutionAOF;Q1;1;1;8;Update;Time;810180
